amplitude,mean_x,mean_y,sigma_x,sigma_y,filename
4959.661105691402,303.5699921368275,547.1603232276758,12.101204501262297,8.555262945626223,cr1_2013p_00002.cbf
6449.589554566586,303.227770116128,546.9860382715119,11.224363427202723,8.09237141299743,cr1_2013p_00003.cbf
7377.164509874407,302.44711822267584,546.6566929242442,11.11296506979443,7.920847513397655,cr1_2013p_00004.cbf
9210.742736286194,302.67037238591627,545.8512471670123,11.077424946531872,7.980114548390181,cr1_2013p_00005.cbf
9702.125358721449,302.0372880179772,546.4980857536548,10.797058120661696,7.830227599296486,cr1_2013p_00006.cbf
8896.573853051848,302.3160963279043,546.6571295338077,11.212830074509364,8.020992699087826,cr1_2013p_00007.cbf
8119.088036629826,302.79753120229043,547.0983804935312,11.271214668062738,8.056403517652395,cr1_2013p_00008.cbf
5670.503523735989,303.44801000921825,547.014471071325,11.535378303564736,8.233047287991582,cr1_2014p_00001.cbf
6297.606573152097,303.2837186095643,547.2409260113109,11.395958722609905,8.119952903109313,cr1_2014p_00002.cbf
6237.848761432025,303.2713395946526,546.9251345641778,11.23791253139742,8.131701490342905,cr1_2014p_00003.cbf
7348.693205538051,303.18718111787217,545.8803170419021,11.077049464363814,8.029404043890287,cr1_2014p_00004.cbf
11289.79717223143,302.20520073489587,546.1422768945723,10.46560872653116,7.721746316536788,cr1_2014p_00005.cbf
9826.218961838247,301.8898254262254,546.5498724341123,10.91799645193773,7.842291988030846,cr1_2014p_00006.cbf
8955.161561659026,302.35044515718164,546.820952716789,11.106270958551658,7.972973267756329,cr1_2014p_00007.cbf
7025.167990311021,303.39150522597424,547.273119272256,11.857019070462108,8.268505819030857,cr1_2014p_00008.cbf
5706.786779112963,303.5986557738072,547.0683204684547,11.464327513976087,8.213233018939729,cr1_2015p_00001.cbf
6275.891584636754,303.43747043466044,547.3744474376757,11.565454029467665,8.117015432900665,cr1_2015p_00002.cbf
6613.24342366413,303.19885557043096,547.0271998096314,11.188218464114984,8.069353408922767,cr1_2015p_00003.cbf
8227.603791998838,302.89234324379186,546.2998930611676,11.033873476092737,8.064747999321915,cr1_2015p_00004.cbf
9340.492646674404,301.4554522977509,546.1385210478345,10.924302850244327,8.004574456865305,cr1_2015p_00005.cbf
8714.130675067901,301.46682461272906,546.6898912088146,11.23162804641505,7.999701098374645,cr1_2015p_00006.cbf
7092.396015311894,302.0422831873194,547.3479354830052,11.463575378194784,7.913468181030563,cr1_2015p_00007.cbf
6726.421455386767,302.94097740519754,547.4469395556827,11.486930022520273,8.081154171111013,cr1_2015p_00008.cbf
7897.424995413845,304.1050314278899,547.0811248695828,11.166526400521413,8.13126732872979,cr1_2016p_00001.cbf
7458.048334219738,304.1078488749952,547.0635181996521,11.259403236412371,8.205596791829617,cr1_2016p_00002.cbf
6766.279212310288,303.316339881576,547.019409377973,11.08495341909253,8.020302464946838,cr1_2016p_00003.cbf
6029.864691901298,303.0807802307635,547.1354366770471,10.957682507569176,8.210268798893567,cr1_2016p_00004.cbf
7200.477234494406,301.58608129119835,546.8466655965848,11.535389757186438,7.909791163106556,cr1_2016p_00005.cbf
