filename,y_min,y_max,x_min,x_max,height,width,size
cr1_0467p_00002.cbf,531,560,288,324,29,36,1044
cr1_0467p_00003.cbf,532,559,287,323,27,36,972
cr1_0467p_00004.cbf,532,559,287,323,27,36,972
cr1_0467p_00005.cbf,532,559,288,324,27,36,972
cr1_0467p_00006.cbf,531,559,288,324,28,36,1008
cr1_0467p_00007.cbf,532,559,287,323,27,36,972
cr1_0467p_00008.cbf,532,560,286,322,28,36,1008
cr1_0468p_00001.cbf,531,560,288,324,29,36,1044
cr1_0468p_00002.cbf,531,560,287,324,29,37,1073
cr1_0468p_00003.cbf,532,559,287,322,27,35,945
cr1_0468p_00004.cbf,531,559,287,323,28,36,1008
cr1_0468p_00005.cbf,531,559,288,324,28,36,1008
cr1_0468p_00006.cbf,531,559,287,323,28,36,1008
cr1_0468p_00007.cbf,531,559,287,323,28,36,1008
cr1_0468p_00008.cbf,532,560,286,322,28,36,1008
cr1_0469p_00001.cbf,531,560,287,324,29,37,1073
cr1_0469p_00002.cbf,531,560,287,323,29,36,1044
cr1_0469p_00003.cbf,531,560,286,322,29,36,1044
cr1_0469p_00004.cbf,532,559,286,322,27,36,972
cr1_0469p_00005.cbf,531,559,286,322,28,36,1008
cr1_0469p_00006.cbf,532,559,287,323,27,36,972
cr1_0469p_00007.cbf,531,560,287,323,29,36,1044
cr1_0469p_00008.cbf,531,560,286,322,29,36,1044
cr1_0470p_00001.cbf,531,560,288,324,29,36,1044
cr1_0470p_00002.cbf,531,560,287,323,29,36,1044
cr1_0470p_00003.cbf,531,560,286,322,29,36,1044
cr1_0470p_00004.cbf,532,559,286,322,27,36,972
cr1_0470p_00005.cbf,532,559,286,322,27,36,972
cr1_0470p_00006.cbf,532,559,286,322,27,36,972
cr1_0470p_00007.cbf,531,560,286,322,29,36,1044
cr1_0470p_00008.cbf,531,560,286,322,29,36,1044
cr1_0471p_00001.cbf,531,560,287,324,29,37,1073
cr1_0471p_00002.cbf,531,560,287,323,29,36,1044
cr1_0471p_00003.cbf,531,559,286,322,28,36,1008
cr1_0471p_00004.cbf,531,559,286,322,28,36,1008
cr1_0471p_00005.cbf,531,559,285,322,28,37,1036
cr1_0471p_00006.cbf,531,559,286,322,28,36,1008
cr1_0471p_00007.cbf,531,559,287,322,28,35,980
cr1_0471p_00008.cbf,532,560,286,322,28,36,1008
cr1_0472p_00001.cbf,531,559,287,324,28,37,1036
cr1_0472p_00002.cbf,531,560,287,323,29,36,1044
cr1_0472p_00003.cbf,531,559,286,322,28,36,1008
cr1_0472p_00004.cbf,531,559,286,322,28,36,1008
cr1_0472p_00005.cbf,531,559,285,322,28,37,1036
cr1_0472p_00006.cbf,531,559,285,322,28,37,1036
cr1_0472p_00007.cbf,531,559,286,322,28,36,1008
cr1_0472p_00008.cbf,531,560,286,322,29,36,1044
cr1_0473p_00001.cbf,531,560,287,324,29,37,1073
cr1_0473p_00002.cbf,531,559,287,323,28,36,1008
cr1_0473p_00003.cbf,531,559,285,322,28,37,1036
cr1_0473p_00004.cbf,531,559,286,322,28,36,1008
cr1_0473p_00005.cbf,531,559,284,321,28,37,1036
cr1_0473p_00006.cbf,531,559,285,322,28,37,1036
cr1_0473p_00007.cbf,531,559,286,322,28,36,1008
cr1_0473p_00008.cbf,531,560,286,322,29,36,1044
cr1_0474p_00001.cbf,531,560,287,324,29,37,1073
cr1_0474p_00002.cbf,531,559,287,323,28,36,1008
cr1_0474p_00003.cbf,531,559,285,322,28,37,1036
cr1_0474p_00004.cbf,531,559,285,322,28,37,1036
cr1_0474p_00005.cbf,532,559,283,321,27,38,1026
cr1_0474p_00006.cbf,531,559,284,321,28,37,1036
cr1_0474p_00007.cbf,531,559,286,322,28,36,1008
cr1_0474p_00008.cbf,531,560,285,322,29,37,1073
cr1_0475p_00001.cbf,531,560,287,324,29,37,1073
cr1_0475p_00002.cbf,531,560,287,323,29,36,1044
cr1_0475p_00003.cbf,531,559,286,322,28,36,1008
cr1_0475p_00004.cbf,531,559,285,322,28,37,1036
cr1_0475p_00005.cbf,531,559,284,320,28,36,1008
cr1_0475p_00006.cbf,531,559,285,321,28,36,1008
cr1_0475p_00007.cbf,531,559,286,322,28,36,1008
cr1_0475p_00008.cbf,531,560,286,322,29,36,1044
cr1_0476p_00001.cbf,531,560,287,324,29,37,1073
cr1_0476p_00002.cbf,531,560,286,323,29,37,1073
cr1_0476p_00003.cbf,531,559,286,322,28,36,1008
cr1_0476p_00004.cbf,531,559,286,322,28,36,1008
cr1_0476p_00005.cbf,532,559,284,321,27,37,999
cr1_0476p_00006.cbf,531,559,285,321,28,36,1008
cr1_0476p_00007.cbf,531,559,286,322,28,36,1008
cr1_0476p_00008.cbf,531,560,285,322,29,37,1073
cr1_0477p_00001.cbf,531,560,287,323,29,36,1044
cr1_0477p_00002.cbf,531,559,286,323,28,37,1036
cr1_0477p_00003.cbf,531,559,285,322,28,37,1036
cr1_0477p_00004.cbf,531,559,286,322,28,36,1008
cr1_0477p_00005.cbf,531,559,284,321,28,37,1036
cr1_0477p_00006.cbf,532,559,285,322,27,37,999
cr1_0477p_00007.cbf,531,559,285,322,28,37,1036
cr1_0477p_00008.cbf,531,560,285,322,29,37,1073
cr1_0478p_00001.cbf,531,560,287,324,29,37,1073
cr1_0478p_00002.cbf,531,560,286,323,29,37,1073
cr1_0478p_00003.cbf,531,559,285,322,28,37,1036
cr1_0478p_00004.cbf,531,559,285,322,28,37,1036
cr1_0478p_00005.cbf,531,559,284,321,28,37,1036
cr1_0478p_00006.cbf,532,559,285,321,27,36,972
cr1_0478p_00007.cbf,531,559,285,322,28,37,1036
cr1_0478p_00008.cbf,531,560,285,322,29,37,1073
cr1_0479p_00001.cbf,531,560,287,324,29,37,1073
cr1_0479p_00002.cbf,531,559,286,323,28,37,1036
cr1_0479p_00003.cbf,531,559,285,322,28,37,1036
cr1_0479p_00004.cbf,531,559,285,322,28,37,1036
cr1_0479p_00005.cbf,531,559,283,321,28,38,1064
cr1_0479p_00006.cbf,531,559,284,321,28,37,1036
cr1_0479p_00007.cbf,531,559,285,322,28,37,1036
cr1_0479p_00008.cbf,531,560,285,322,29,37,1073
cr1_0480p_00001.cbf,531,560,287,324,29,37,1073
cr1_0480p_00002.cbf,531,560,286,323,29,37,1073
cr1_0480p_00003.cbf,531,559,285,322,28,37,1036
cr1_0480p_00004.cbf,531,559,285,322,28,37,1036
cr1_0480p_00005.cbf,531,559,283,321,28,38,1064
cr1_0480p_00006.cbf,531,559,284,321,28,37,1036
cr1_0480p_00007.cbf,531,559,285,322,28,37,1036
cr1_0480p_00008.cbf,532,560,285,322,28,37,1036
cr1_0481p_00001.cbf,531,560,287,323,29,36,1044
cr1_0481p_00002.cbf,531,559,286,323,28,37,1036
cr1_0481p_00003.cbf,531,559,285,322,28,37,1036
cr1_0481p_00004.cbf,531,559,285,322,28,37,1036
cr1_0481p_00005.cbf,531,559,283,321,28,38,1064
cr1_0481p_00006.cbf,531,559,284,321,28,37,1036
cr1_0481p_00007.cbf,531,559,285,322,28,37,1036
cr1_0481p_00008.cbf,531,560,285,322,29,37,1073
cr1_0482p_00001.cbf,531,560,287,324,29,37,1073
cr1_0482p_00002.cbf,531,559,286,323,28,37,1036
cr1_0482p_00003.cbf,531,559,285,322,28,37,1036
cr1_0482p_00004.cbf,531,559,285,322,28,37,1036
cr1_0482p_00005.cbf,531,559,282,320,28,38,1064
cr1_0482p_00006.cbf,531,559,283,321,28,38,1064
cr1_0482p_00007.cbf,531,559,285,322,28,37,1036
cr1_0482p_00008.cbf,531,560,285,322,29,37,1073
cr1_0483p_00001.cbf,531,559,286,324,28,38,1064
cr1_0483p_00002.cbf,530,559,286,324,29,38,1102
cr1_0483p_00003.cbf,531,559,285,322,28,37,1036
cr1_0483p_00004.cbf,531,559,284,321,28,37,1036
cr1_0483p_00005.cbf,531,559,283,320,28,37,1036
cr1_0483p_00006.cbf,531,559,284,321,28,37,1036
cr1_0483p_00007.cbf,531,559,285,322,28,37,1036
cr1_0483p_00008.cbf,531,560,285,322,29,37,1073
cr1_0484p_00001.cbf,531,559,286,324,28,38,1064
cr1_0484p_00002.cbf,531,559,286,323,28,37,1036
cr1_0484p_00003.cbf,531,559,285,322,28,37,1036
cr1_0484p_00004.cbf,531,559,284,321,28,37,1036
cr1_0484p_00005.cbf,531,559,282,320,28,38,1064
cr1_0484p_00006.cbf,531,559,283,321,28,38,1064
cr1_0484p_00007.cbf,532,559,284,322,27,38,1026
cr1_0484p_00008.cbf,531,560,285,322,29,37,1073
cr1_0485p_00001.cbf,531,559,286,324,28,38,1064
cr1_0485p_00002.cbf,531,559,286,323,28,37,1036
cr1_0485p_00003.cbf,532,559,285,322,27,37,999
cr1_0485p_00004.cbf,531,559,284,322,28,38,1064
cr1_0485p_00005.cbf,532,559,282,319,27,37,999
cr1_0485p_00006.cbf,532,559,282,321,27,39,1053
cr1_0485p_00007.cbf,531,559,284,321,28,37,1036
cr1_0485p_00008.cbf,531,559,285,322,28,37,1036
cr1_0486p_00001.cbf,531,559,286,324,28,38,1064
cr1_0486p_00002.cbf,531,559,286,323,28,37,1036
cr1_0486p_00003.cbf,531,559,284,322,28,38,1064
cr1_0486p_00004.cbf,531,559,284,321,28,37,1036
cr1_0486p_00005.cbf,531,559,281,320,28,39,1092
cr1_0486p_00006.cbf,532,559,282,320,27,38,1026
cr1_0486p_00007.cbf,532,559,284,322,27,38,1026
cr1_0486p_00008.cbf,532,560,285,322,28,37,1036
cr1_0487p_00001.cbf,531,560,286,323,29,37,1073
cr1_0487p_00002.cbf,531,559,286,323,28,37,1036
cr1_0487p_00003.cbf,531,559,284,321,28,37,1036
cr1_0487p_00004.cbf,531,559,284,321,28,37,1036
cr1_0487p_00005.cbf,531,559,282,320,28,38,1064
cr1_0487p_00006.cbf,531,559,283,320,28,37,1036
cr1_0487p_00007.cbf,531,559,284,321,28,37,1036
cr1_0487p_00008.cbf,531,560,284,322,29,38,1102
cr1_0488p_00001.cbf,531,560,286,323,29,37,1073
cr1_0488p_00002.cbf,531,559,286,323,28,37,1036
cr1_0488p_00003.cbf,531,559,284,321,28,37,1036
cr1_0488p_00004.cbf,531,559,284,321,28,37,1036
cr1_0488p_00005.cbf,531,559,281,319,28,38,1064
cr1_0488p_00006.cbf,532,559,282,320,27,38,1026
cr1_0488p_00007.cbf,531,559,284,322,28,38,1064
cr1_0488p_00008.cbf,532,560,284,322,28,38,1064
cr1_0489p_00001.cbf,531,560,286,324,29,38,1102
cr1_0489p_00002.cbf,531,560,286,323,29,37,1073
cr1_0489p_00003.cbf,531,559,284,321,28,37,1036
cr1_0489p_00004.cbf,531,559,284,321,28,37,1036
cr1_0489p_00005.cbf,532,559,282,320,27,38,1026
cr1_0489p_00006.cbf,532,559,283,321,27,38,1026
cr1_0489p_00007.cbf,532,559,284,322,27,38,1026
cr1_0489p_00008.cbf,531,560,284,322,29,38,1102
cr1_0490p_00001.cbf,530,560,286,323,30,37,1110
cr1_0490p_00002.cbf,531,560,286,323,29,37,1073
cr1_0490p_00003.cbf,531,559,284,321,28,37,1036
cr1_0490p_00004.cbf,531,559,284,321,28,37,1036
cr1_0490p_00005.cbf,532,559,282,320,27,38,1026
cr1_0490p_00006.cbf,532,559,283,320,27,37,999
cr1_0490p_00007.cbf,531,559,285,322,28,37,1036
cr1_0490p_00008.cbf,531,560,285,322,29,37,1073
cr1_0491p_00001.cbf,531,560,286,323,29,37,1073
cr1_0491p_00002.cbf,531,560,286,323,29,37,1073
cr1_0491p_00003.cbf,532,559,284,322,27,38,1026
cr1_0491p_00004.cbf,532,559,284,321,27,37,999
cr1_0491p_00005.cbf,532,559,282,319,27,37,999
cr1_0491p_00006.cbf,532,559,283,321,27,38,1026
cr1_0491p_00007.cbf,532,559,285,322,27,37,999
cr1_0491p_00008.cbf,531,559,285,322,28,37,1036
cr1_0492p_00001.cbf,531,559,286,324,28,38,1064
cr1_0492p_00002.cbf,531,559,286,323,28,37,1036
cr1_0492p_00003.cbf,532,559,285,322,27,37,999
cr1_0492p_00004.cbf,532,559,284,321,27,37,999
cr1_0492p_00005.cbf,532,559,286,323,27,37,999
cr1_0492p_00006.cbf,531,559,286,323,28,37,1036
cr1_0492p_00007.cbf,531,559,286,323,28,37,1036
cr1_0492p_00008.cbf,531,560,285,323,29,38,1102
cr1_0493p_00001.cbf,531,560,286,324,29,38,1102
cr1_0493p_00002.cbf,531,560,286,323,29,37,1073
cr1_0493p_00003.cbf,532,559,285,322,27,37,999
cr1_0493p_00004.cbf,532,559,283,321,27,38,1026
cr1_0493p_00005.cbf,532,559,284,321,27,37,999
cr1_0493p_00006.cbf,532,559,285,322,27,37,999
cr1_0493p_00007.cbf,532,559,285,323,27,38,1026
cr1_0493p_00008.cbf,531,560,285,322,29,37,1073
cr1_0494p_00001.cbf,531,560,286,324,29,38,1102
cr1_0494p_00002.cbf,531,560,286,323,29,37,1073
cr1_0494p_00003.cbf,531,559,285,322,28,37,1036
cr1_0494p_00004.cbf,532,559,284,322,27,38,1026
cr1_0494p_00005.cbf,532,559,284,322,27,38,1026
cr1_0494p_00006.cbf,531,559,285,323,28,38,1064
cr1_0494p_00007.cbf,531,559,285,323,28,38,1064
cr1_0494p_00008.cbf,531,560,285,323,29,38,1102
cr1_0495p_00001.cbf,531,560,286,324,29,38,1102
cr1_0495p_00002.cbf,531,560,286,323,29,37,1073
cr1_0495p_00003.cbf,532,559,285,323,27,38,1026
cr1_0495p_00004.cbf,532,559,285,322,27,37,999
cr1_0495p_00005.cbf,532,559,285,323,27,38,1026
cr1_0495p_00006.cbf,532,559,286,324,27,38,1026
cr1_0495p_00007.cbf,532,559,286,323,27,37,999
cr1_0495p_00008.cbf,532,560,285,323,28,38,1064
cr1_0496p_00001.cbf,531,560,287,324,29,37,1073
cr1_0496p_00002.cbf,531,560,286,323,29,37,1073
cr1_0496p_00003.cbf,532,559,285,322,27,37,999
cr1_0496p_00004.cbf,532,559,283,321,27,38,1026
cr1_0496p_00005.cbf,532,559,285,323,27,38,1026
cr1_0496p_00006.cbf,532,559,286,324,27,38,1026
cr1_0496p_00007.cbf,531,559,285,323,28,38,1064
cr1_0496p_00008.cbf,532,560,285,323,28,38,1064
cr1_0497p_00001.cbf,531,560,287,324,29,37,1073
cr1_0497p_00002.cbf,531,560,286,324,29,38,1102
cr1_0497p_00003.cbf,531,559,285,322,28,37,1036
cr1_0497p_00004.cbf,532,559,284,322,27,38,1026
cr1_0497p_00005.cbf,532,559,284,322,27,38,1026
cr1_0497p_00006.cbf,532,559,285,323,27,38,1026
cr1_0497p_00007.cbf,532,559,286,323,27,37,999
cr1_0497p_00008.cbf,532,560,285,323,28,38,1064
cr1_0498p_00001.cbf,531,560,287,324,29,37,1073
cr1_0498p_00002.cbf,531,559,286,323,28,37,1036
cr1_0498p_00003.cbf,531,559,284,323,28,39,1092
cr1_0498p_00004.cbf,531,559,284,323,28,39,1092
cr1_0498p_00005.cbf,531,559,284,323,28,39,1092
cr1_0498p_00006.cbf,531,559,285,323,28,38,1064
cr1_0498p_00007.cbf,532,559,286,324,27,38,1026
cr1_0498p_00008.cbf,532,559,285,323,27,38,1026
cr1_0499p_00001.cbf,531,560,287,324,29,37,1073
cr1_0499p_00002.cbf,532,560,286,324,28,38,1064
cr1_0499p_00003.cbf,531,559,285,322,28,37,1036
cr1_0499p_00004.cbf,532,559,284,322,27,38,1026
cr1_0499p_00005.cbf,532,559,284,322,27,38,1026
cr1_0499p_00006.cbf,532,559,285,323,27,38,1026
cr1_0499p_00007.cbf,532,559,285,323,27,38,1026
cr1_0499p_00008.cbf,531,560,285,323,29,38,1102
cr1_0500p_00001.cbf,531,560,287,324,29,37,1073
cr1_0500p_00002.cbf,531,560,286,323,29,37,1073
cr1_0500p_00003.cbf,531,559,285,323,28,38,1064
cr1_0500p_00004.cbf,532,559,285,323,27,38,1026
cr1_0500p_00005.cbf,532,559,284,323,27,39,1053
cr1_0500p_00006.cbf,532,559,285,323,27,38,1026
cr1_0500p_00007.cbf,531,559,285,323,28,38,1064
cr1_0500p_00008.cbf,531,560,285,323,29,38,1102
cr1_0501p_00001.cbf,531,560,286,324,29,38,1102
cr1_0501p_00002.cbf,531,560,286,323,29,37,1073
cr1_0501p_00003.cbf,532,559,285,323,27,38,1026
cr1_0501p_00004.cbf,532,559,285,323,27,38,1026
cr1_0501p_00005.cbf,532,559,284,322,27,38,1026
cr1_0501p_00006.cbf,531,559,285,323,28,38,1064
cr1_0501p_00007.cbf,532,559,285,323,27,38,1026
cr1_0501p_00008.cbf,531,560,285,322,29,37,1073
cr1_0502p_00001.cbf,531,560,286,324,29,38,1102
cr1_0502p_00002.cbf,531,559,286,323,28,37,1036
cr1_0502p_00003.cbf,532,559,285,322,27,37,999
cr1_0502p_00004.cbf,532,559,284,322,27,38,1026
cr1_0502p_00005.cbf,532,559,285,323,27,38,1026
cr1_0502p_00006.cbf,532,559,285,323,27,38,1026
cr1_0502p_00007.cbf,532,559,285,323,27,38,1026
cr1_0502p_00008.cbf,531,560,285,322,29,37,1073
cr1_0503p_00001.cbf,531,560,287,324,29,37,1073
cr1_0503p_00002.cbf,531,560,286,323,29,37,1073
cr1_0503p_00003.cbf,532,559,284,321,27,37,999
cr1_0503p_00004.cbf,532,559,284,322,27,38,1026
cr1_0503p_00005.cbf,532,559,284,321,27,37,999
cr1_0503p_00006.cbf,532,559,285,323,27,38,1026
cr1_0503p_00007.cbf,532,559,285,323,27,38,1026
cr1_0503p_00008.cbf,532,560,285,323,28,38,1064
cr1_0504p_00001.cbf,531,560,287,324,29,37,1073
cr1_0504p_00002.cbf,532,560,286,323,28,37,1036
cr1_0504p_00003.cbf,531,559,285,322,28,37,1036
cr1_0504p_00004.cbf,532,559,285,322,27,37,999
cr1_0504p_00005.cbf,532,559,285,322,27,37,999
cr1_0504p_00006.cbf,532,559,285,323,27,38,1026
cr1_0504p_00007.cbf,532,559,285,323,27,38,1026
cr1_0504p_00008.cbf,532,560,285,323,28,38,1064
cr1_0505p_00001.cbf,531,560,287,324,29,37,1073
cr1_0505p_00002.cbf,531,560,286,323,29,37,1073
cr1_0505p_00003.cbf,532,559,285,322,27,37,999
cr1_0505p_00004.cbf,532,559,285,322,27,37,999
cr1_0505p_00005.cbf,532,559,285,322,27,37,999
cr1_0505p_00006.cbf,532,559,285,323,27,38,1026
cr1_0505p_00007.cbf,532,559,286,323,27,37,999
cr1_0505p_00008.cbf,531,560,286,323,29,37,1073
cr1_0506p_00001.cbf,531,560,287,324,29,37,1073
cr1_0506p_00002.cbf,531,560,286,324,29,38,1102
cr1_0506p_00003.cbf,531,559,285,322,28,37,1036
cr1_0506p_00004.cbf,531,559,284,322,28,38,1064
cr1_0506p_00005.cbf,531,559,284,321,28,37,1036
cr1_0506p_00006.cbf,532,559,285,323,27,38,1026
cr1_0506p_00007.cbf,531,559,286,323,28,37,1036
cr1_0506p_00008.cbf,531,560,286,323,29,37,1073
cr1_0507p_00001.cbf,531,560,287,324,29,37,1073
cr1_0507p_00002.cbf,531,560,286,324,29,38,1102
cr1_0507p_00003.cbf,531,559,285,322,28,37,1036
cr1_0507p_00004.cbf,532,559,284,321,27,37,999
cr1_0507p_00005.cbf,532,559,284,321,27,37,999
cr1_0507p_00006.cbf,532,559,285,322,27,37,999
cr1_0507p_00007.cbf,532,559,285,323,27,38,1026
cr1_0507p_00008.cbf,531,560,285,323,29,38,1102
cr1_0508p_00001.cbf,531,560,286,324,29,38,1102
cr1_0508p_00002.cbf,531,560,286,324,29,38,1102
cr1_0508p_00003.cbf,532,559,285,322,27,37,999
cr1_0508p_00004.cbf,532,559,285,322,27,37,999
cr1_0508p_00005.cbf,532,559,285,323,27,38,1026
cr1_0508p_00006.cbf,532,559,285,323,27,38,1026
cr1_0508p_00007.cbf,532,559,286,323,27,37,999
cr1_0508p_00008.cbf,531,560,285,323,29,38,1102
cr1_0509p_00001.cbf,531,560,286,324,29,38,1102
cr1_0509p_00002.cbf,531,560,286,324,29,38,1102
cr1_0509p_00003.cbf,531,559,284,322,28,38,1064
cr1_0509p_00004.cbf,531,559,284,321,28,37,1036
cr1_0509p_00005.cbf,532,559,285,322,27,37,999
cr1_0509p_00006.cbf,532,559,286,323,27,37,999
cr1_0509p_00007.cbf,532,559,286,323,27,37,999
cr1_0509p_00008.cbf,531,560,285,323,29,38,1102
cr1_0510p_00001.cbf,531,560,286,324,29,38,1102
cr1_0510p_00002.cbf,531,560,286,323,29,37,1073
cr1_0510p_00003.cbf,531,559,285,322,28,37,1036
cr1_0510p_00004.cbf,532,559,285,322,27,37,999
cr1_0510p_00005.cbf,532,559,286,324,27,38,1026
cr1_0510p_00006.cbf,532,559,286,324,27,38,1026
cr1_0510p_00007.cbf,531,559,286,324,28,38,1064
cr1_0510p_00008.cbf,531,560,285,323,29,38,1102
cr1_0511p_00001.cbf,531,560,287,324,29,37,1073
cr1_0511p_00002.cbf,531,560,286,323,29,37,1073
cr1_0511p_00003.cbf,532,559,286,323,27,37,999
cr1_0511p_00004.cbf,532,559,286,322,27,36,972
cr1_0511p_00005.cbf,531,559,286,324,28,38,1064
cr1_0511p_00006.cbf,532,559,286,324,27,38,1026
cr1_0511p_00007.cbf,531,559,286,323,28,37,1036
cr1_0511p_00008.cbf,531,560,286,323,29,37,1073
cr1_0512p_00001.cbf,531,560,287,324,29,37,1073
cr1_0512p_00002.cbf,531,560,286,324,29,38,1102
cr1_0512p_00003.cbf,531,560,285,322,29,37,1073
cr1_0512p_00004.cbf,532,559,284,322,27,38,1026
cr1_0512p_00005.cbf,532,559,285,322,27,37,999
cr1_0512p_00006.cbf,531,559,286,323,28,37,1036
cr1_0512p_00007.cbf,531,559,286,323,28,37,1036
cr1_0512p_00008.cbf,531,560,285,323,29,38,1102
cr1_0513p_00001.cbf,531,560,286,324,29,38,1102
cr1_0513p_00002.cbf,531,560,286,323,29,37,1073
cr1_0513p_00003.cbf,531,559,285,322,28,37,1036
cr1_0513p_00004.cbf,531,559,284,321,28,37,1036
cr1_0513p_00005.cbf,532,559,285,322,27,37,999
cr1_0513p_00006.cbf,532,559,285,322,27,37,999
cr1_0513p_00007.cbf,532,559,285,323,27,38,1026
cr1_0513p_00008.cbf,532,560,285,322,28,37,1036
cr1_0514p_00001.cbf,531,560,286,324,29,38,1102
cr1_0514p_00002.cbf,531,560,286,323,29,37,1073
cr1_0514p_00003.cbf,532,559,285,322,27,37,999
cr1_0514p_00004.cbf,532,559,284,321,27,37,999
cr1_0514p_00005.cbf,532,559,286,324,27,38,1026
cr1_0514p_00006.cbf,532,559,286,324,27,38,1026
cr1_0514p_00007.cbf,532,559,286,323,27,37,999
cr1_0514p_00008.cbf,531,560,285,323,29,38,1102
cr1_0515p_00001.cbf,531,560,286,324,29,38,1102
cr1_0515p_00002.cbf,531,560,287,324,29,37,1073
cr1_0515p_00003.cbf,531,559,285,323,28,38,1064
cr1_0515p_00004.cbf,532,559,285,322,27,37,999
cr1_0515p_00005.cbf,532,559,286,323,27,37,999
cr1_0515p_00006.cbf,532,559,286,323,27,37,999
cr1_0515p_00007.cbf,532,559,286,323,27,37,999
cr1_0515p_00008.cbf,531,560,285,323,29,38,1102
cr1_0516p_00001.cbf,531,560,286,324,29,38,1102
cr1_0516p_00002.cbf,531,560,286,323,29,37,1073
cr1_0516p_00003.cbf,531,559,285,322,28,37,1036
cr1_0516p_00004.cbf,532,559,284,322,27,38,1026
cr1_0516p_00005.cbf,531,559,284,322,28,38,1064
cr1_0516p_00006.cbf,531,559,285,324,28,39,1092
cr1_0516p_00007.cbf,531,559,286,324,28,38,1064
cr1_0516p_00008.cbf,531,560,285,323,29,38,1102
cr1_0517p_00001.cbf,531,560,286,324,29,38,1102
cr1_0517p_00002.cbf,531,560,286,323,29,37,1073
cr1_0517p_00003.cbf,531,559,286,323,28,37,1036
cr1_0517p_00004.cbf,532,559,286,323,27,37,999
cr1_0517p_00005.cbf,531,558,288,326,27,38,1026
cr1_0517p_00006.cbf,531,559,288,326,28,38,1064
cr1_0517p_00007.cbf,531,559,287,325,28,38,1064
cr1_0517p_00008.cbf,531,559,286,324,28,38,1064
cr1_0518p_00001.cbf,531,560,286,324,29,38,1102
cr1_0518p_00002.cbf,531,559,286,323,28,37,1036
cr1_0518p_00003.cbf,531,559,286,323,28,37,1036
cr1_0518p_00004.cbf,531,559,286,323,28,37,1036
cr1_0518p_00005.cbf,531,559,287,324,28,37,1036
cr1_0518p_00006.cbf,531,559,286,323,28,37,1036
cr1_0518p_00007.cbf,532,559,286,323,27,37,999
cr1_0518p_00008.cbf,531,560,285,323,29,38,1102
cr1_0519p_00001.cbf,531,560,287,323,29,36,1044
cr1_0519p_00002.cbf,531,560,286,323,29,37,1073
cr1_0519p_00003.cbf,531,560,285,322,29,37,1073
cr1_0519p_00004.cbf,532,559,284,321,27,37,999
cr1_0519p_00005.cbf,532,559,284,321,27,37,999
cr1_0519p_00006.cbf,531,559,284,323,28,39,1092
cr1_0519p_00007.cbf,532,559,285,323,27,38,1026
cr1_0519p_00008.cbf,531,560,285,323,29,38,1102
cr1_0520p_00001.cbf,531,560,286,324,29,38,1102
cr1_0520p_00002.cbf,531,560,286,324,29,38,1102
cr1_0520p_00003.cbf,531,559,285,323,28,38,1064
cr1_0520p_00004.cbf,531,559,284,323,28,39,1092
cr1_0520p_00005.cbf,531,558,285,325,27,40,1080
cr1_0520p_00006.cbf,531,558,286,326,27,40,1080
cr1_0520p_00007.cbf,531,559,286,325,28,39,1092
cr1_0520p_00008.cbf,531,559,286,324,28,38,1064
cr1_0521p_00001.cbf,531,560,287,324,29,37,1073
cr1_0521p_00002.cbf,531,559,286,324,28,38,1064
cr1_0521p_00003.cbf,531,559,285,323,28,38,1064
cr1_0521p_00004.cbf,531,559,285,323,28,38,1064
cr1_0521p_00005.cbf,532,559,285,322,27,37,999
cr1_0521p_00006.cbf,531,559,286,324,28,38,1064
cr1_0521p_00007.cbf,531,559,286,323,28,37,1036
cr1_0521p_00008.cbf,532,560,286,323,28,37,1036
cr1_0522p_00001.cbf,531,560,287,324,29,37,1073
cr1_0522p_00002.cbf,531,560,286,323,29,37,1073
cr1_0522p_00003.cbf,532,559,285,323,27,38,1026
cr1_0522p_00004.cbf,531,559,285,323,28,38,1064
cr1_0522p_00005.cbf,532,559,285,323,27,38,1026
cr1_0522p_00006.cbf,531,559,286,324,28,38,1064
cr1_0522p_00007.cbf,531,559,286,324,28,38,1064
cr1_0522p_00008.cbf,532,559,286,323,27,37,999
cr1_0523p_00001.cbf,531,560,286,324,29,38,1102
cr1_0523p_00002.cbf,531,559,286,323,28,37,1036
cr1_0523p_00003.cbf,532,559,285,323,27,38,1026
cr1_0523p_00004.cbf,531,559,285,323,28,38,1064
cr1_0523p_00005.cbf,531,559,286,324,28,38,1064
cr1_0523p_00006.cbf,531,559,287,324,28,37,1036
cr1_0523p_00007.cbf,532,559,286,324,27,38,1026
cr1_0523p_00008.cbf,531,560,286,323,29,37,1073
cr1_0524p_00001.cbf,531,560,287,324,29,37,1073
cr1_0524p_00002.cbf,531,560,286,323,29,37,1073
cr1_0524p_00003.cbf,531,559,285,322,28,37,1036
cr1_0524p_00004.cbf,531,559,285,323,28,38,1064
cr1_0524p_00005.cbf,532,558,286,324,26,38,988
cr1_0524p_00006.cbf,531,559,287,324,28,37,1036
cr1_0524p_00007.cbf,531,559,287,324,28,37,1036
cr1_0524p_00008.cbf,532,559,286,323,27,37,999
cr1_0525p_00001.cbf,531,560,287,324,29,37,1073
cr1_0525p_00002.cbf,532,560,286,323,28,37,1036
cr1_0525p_00003.cbf,532,559,285,323,27,38,1026
cr1_0525p_00004.cbf,532,559,285,323,27,38,1026
cr1_0525p_00005.cbf,531,559,286,323,28,37,1036
