,filename,y_min,y_max,x_min,x_max,height,width,size
13457,cr1_1683p_00002.cbf,484,599,241,371,115,130,14950
13458,cr1_1683p_00003.cbf,471,609,236,382,138,146,20148
13459,cr1_1683p_00004.cbf,483,598,240,368,115,128,14720
13460,cr1_1683p_00005.cbf,473,606,229,382,133,153,20349
13461,cr1_1683p_00006.cbf,484,598,240,371,114,131,14934
13462,cr1_1683p_00007.cbf,472,608,231,377,136,146,19856
13463,cr1_1683p_00008.cbf,484,599,240,369,115,129,14835
13464,cr1_1684p_00001.cbf,483,605,241,369,122,128,15616
13465,cr1_1684p_00002.cbf,484,601,241,369,117,128,14976
13466,cr1_1684p_00003.cbf,484,602,242,370,118,128,15104
13467,cr1_1684p_00004.cbf,485,600,240,371,115,131,15065
13468,cr1_1684p_00005.cbf,473,610,234,381,137,147,20139
13469,cr1_1684p_00006.cbf,470,611,232,376,141,144,20304
13470,cr1_1684p_00007.cbf,474,610,234,382,136,148,20128
13471,cr1_1684p_00008.cbf,481,602,240,368,121,128,15488
13472,cr1_1685p_00001.cbf,472,610,233,377,138,144,19872
13473,cr1_1685p_00002.cbf,484,600,241,369,116,128,14848
13474,cr1_1685p_00003.cbf,474,609,234,378,135,144,19440
13475,cr1_1685p_00004.cbf,485,597,241,370,112,129,14448
13476,cr1_1685p_00005.cbf,484,598,239,368,114,129,14706
13477,cr1_1685p_00006.cbf,483,600,240,368,117,128,14976
13478,cr1_1685p_00007.cbf,483,600,240,367,117,127,14859
13479,cr1_1685p_00008.cbf,470,611,234,377,141,143,20163
13480,cr1_1686p_00001.cbf,483,601,241,368,118,127,14986
13481,cr1_1686p_00002.cbf,482,601,240,368,119,128,15232
13482,cr1_1686p_00003.cbf,483,604,242,371,121,129,15609
13483,cr1_1686p_00004.cbf,482,600,240,369,118,129,15222
13484,cr1_1686p_00005.cbf,483,598,241,369,115,128,14720
13485,cr1_1686p_00006.cbf,483,598,239,370,115,131,15065
13486,cr1_1686p_00007.cbf,472,609,234,382,137,148,20276
13487,cr1_1686p_00008.cbf,475,611,230,378,136,148,20128
13488,cr1_1687p_00001.cbf,474,613,235,377,139,142,19738
13489,cr1_1687p_00002.cbf,483,599,241,369,116,128,14848
13490,cr1_1687p_00003.cbf,482,599,241,371,117,130,15210
13491,cr1_1687p_00004.cbf,484,599,241,369,115,128,14720
13492,cr1_1687p_00005.cbf,483,598,240,368,115,128,14720
13493,cr1_1687p_00006.cbf,473,611,229,377,138,148,20424
13494,cr1_1687p_00007.cbf,474,612,231,380,138,149,20562
13495,cr1_1687p_00008.cbf,484,601,241,367,117,126,14742
13496,cr1_1688p_00001.cbf,484,600,240,368,116,128,14848
13497,cr1_1688p_00002.cbf,474,611,232,379,137,147,20139
13498,cr1_1688p_00003.cbf,484,600,241,370,116,129,14964
13499,cr1_1688p_00004.cbf,476,610,234,380,134,146,19564
13500,cr1_1688p_00005.cbf,485,598,240,370,113,130,14690
13501,cr1_1688p_00006.cbf,483,600,239,368,117,129,15093
13502,cr1_1688p_00007.cbf,472,606,235,383,134,148,19832
13503,cr1_1688p_00008.cbf,485,603,240,369,118,129,15222
13504,cr1_1689p_00001.cbf,484,601,241,369,117,128,14976
13505,cr1_1689p_00002.cbf,472,611,233,379,139,146,20294
13506,cr1_1689p_00003.cbf,484,601,242,372,117,130,15210
13507,cr1_1689p_00004.cbf,483,603,240,368,120,128,15360
13508,cr1_1689p_00005.cbf,474,607,231,377,133,146,19418
13509,cr1_1689p_00006.cbf,484,598,240,367,114,127,14478
13510,cr1_1689p_00007.cbf,485,598,241,369,113,128,14464
13511,cr1_1689p_00008.cbf,481,601,242,370,120,128,15360
13512,cr1_1690p_00001.cbf,484,598,241,369,114,128,14592
13513,cr1_1690p_00002.cbf,482,599,241,368,117,127,14859
13514,cr1_1690p_00003.cbf,482,598,241,369,116,128,14848
13515,cr1_1690p_00004.cbf,466,607,235,381,141,146,20586
13516,cr1_1690p_00005.cbf,470,607,230,377,137,147,20139
13517,cr1_1690p_00006.cbf,483,598,241,367,115,126,14490
13518,cr1_1690p_00007.cbf,484,600,242,369,116,127,14732
13519,cr1_1690p_00008.cbf,476,611,233,380,135,147,19845
13520,cr1_1691p_00001.cbf,473,613,233,378,140,145,20300
13521,cr1_1691p_00002.cbf,472,613,234,376,141,142,20022
13522,cr1_1691p_00003.cbf,473,614,234,379,141,145,20445
13523,cr1_1691p_00004.cbf,471,609,231,376,138,145,20010
13524,cr1_1691p_00005.cbf,485,599,241,367,114,126,14364
13525,cr1_1691p_00006.cbf,484,598,241,368,114,127,14478
13526,cr1_1691p_00007.cbf,482,599,239,370,117,131,15327
13527,cr1_1691p_00008.cbf,485,599,241,366,114,125,14250
13528,cr1_1692p_00001.cbf,475,610,231,378,135,147,19845
13529,cr1_1692p_00002.cbf,485,602,241,370,117,129,15093
13530,cr1_1692p_00003.cbf,484,600,241,370,116,129,14964
13531,cr1_1692p_00004.cbf,472,609,233,382,137,149,20413
13532,cr1_1692p_00005.cbf,481,599,239,369,118,130,15340
13533,cr1_1692p_00006.cbf,484,599,240,368,115,128,14720
13534,cr1_1692p_00007.cbf,484,600,241,368,116,127,14732
13535,cr1_1692p_00008.cbf,475,611,233,381,136,148,20128
13536,cr1_1693p_00001.cbf,486,600,241,368,114,127,14478
13537,cr1_1693p_00002.cbf,474,608,231,381,134,150,20100
13538,cr1_1693p_00003.cbf,486,601,242,369,115,127,14605
13539,cr1_1693p_00004.cbf,484,597,238,369,113,131,14803
13540,cr1_1693p_00005.cbf,471,607,229,376,136,147,19992
13541,cr1_1693p_00006.cbf,485,598,239,367,113,128,14464
13542,cr1_1693p_00007.cbf,483,604,241,368,121,127,15367
13543,cr1_1693p_00008.cbf,475,612,232,381,137,149,20413
13544,cr1_1694p_00001.cbf,472,611,231,379,139,148,20572
13545,cr1_1694p_00002.cbf,482,599,242,369,117,127,14859
13546,cr1_1694p_00003.cbf,481,600,241,367,119,126,14994
13547,cr1_1694p_00004.cbf,484,598,241,366,114,125,14250
13548,cr1_1694p_00005.cbf,485,598,241,367,113,126,14238
13549,cr1_1694p_00006.cbf,476,609,233,379,133,146,19418
13550,cr1_1694p_00007.cbf,483,598,239,370,115,131,15065
13551,cr1_1694p_00008.cbf,486,599,241,368,113,127,14351
13552,cr1_1695p_00001.cbf,473,609,232,378,136,146,19856
13553,cr1_1695p_00002.cbf,483,598,240,369,115,129,14835
13554,cr1_1695p_00003.cbf,483,599,241,371,116,130,15080
13555,cr1_1695p_00004.cbf,471,609,229,377,138,148,20424
13556,cr1_1695p_00005.cbf,472,607,229,378,135,149,20115
13557,cr1_1695p_00006.cbf,482,601,240,367,119,127,15113
13558,cr1_1695p_00007.cbf,471,610,230,378,139,148,20572
13559,cr1_1695p_00008.cbf,482,599,243,369,117,126,14742
13560,cr1_1696p_00001.cbf,484,600,242,368,116,126,14616
13561,cr1_1696p_00002.cbf,476,609,233,378,133,145,19285
13562,cr1_1696p_00003.cbf,484,599,242,368,115,126,14490
13563,cr1_1696p_00004.cbf,468,608,233,378,140,145,20300
13564,cr1_1696p_00005.cbf,484,599,241,367,115,126,14490
13565,cr1_1696p_00006.cbf,485,597,240,369,112,129,14448
13566,cr1_1696p_00007.cbf,484,599,241,368,115,127,14605
13567,cr1_1696p_00008.cbf,476,609,232,381,133,149,19817
13568,cr1_1697p_00001.cbf,483,598,241,368,115,127,14605
13569,cr1_1697p_00002.cbf,484,600,242,368,116,126,14616
13570,cr1_1697p_00003.cbf,484,600,241,370,116,129,14964
13571,cr1_1697p_00004.cbf,485,599,241,368,114,127,14478
13572,cr1_1697p_00005.cbf,484,599,240,368,115,128,14720
13573,cr1_1697p_00006.cbf,484,597,240,369,113,129,14577
13574,cr1_1697p_00007.cbf,472,612,234,379,140,145,20300
13575,cr1_1697p_00008.cbf,473,608,232,383,135,151,20385
13576,cr1_1698p_00001.cbf,477,608,233,382,131,149,19519
13577,cr1_1698p_00002.cbf,475,609,235,381,134,146,19564
13578,cr1_1698p_00003.cbf,483,600,238,373,117,135,15795
13579,cr1_1698p_00004.cbf,483,598,240,372,115,132,15180
13580,cr1_1698p_00005.cbf,483,600,236,371,117,135,15795
13581,cr1_1698p_00006.cbf,482,600,239,367,118,128,15104
13582,cr1_1698p_00007.cbf,480,602,240,369,122,129,15738
13583,cr1_1698p_00008.cbf,482,601,239,371,119,132,15708
13584,cr1_1699p_00001.cbf,482,603,241,369,121,128,15488
13585,cr1_1699p_00002.cbf,480,601,239,370,121,131,15851
13586,cr1_1699p_00003.cbf,471,612,233,379,141,146,20586
13587,cr1_1699p_00004.cbf,480,601,237,369,121,132,15972
13588,cr1_1699p_00005.cbf,472,609,231,380,137,149,20413
13589,cr1_1699p_00006.cbf,482,601,239,369,119,130,15470
13590,cr1_1699p_00007.cbf,482,602,239,369,120,130,15600
13591,cr1_1699p_00008.cbf,481,605,241,370,124,129,15996
13592,cr1_1700p_00001.cbf,483,603,241,370,120,129,15480
13593,cr1_1700p_00002.cbf,478,604,240,369,126,129,16254
13594,cr1_1700p_00003.cbf,487,600,239,369,113,130,14690
13595,cr1_1700p_00004.cbf,482,600,238,369,118,131,15458
13596,cr1_1700p_00005.cbf,482,598,239,368,116,129,14964
13597,cr1_1700p_00006.cbf,482,600,238,367,118,129,15222
13598,cr1_1700p_00007.cbf,479,601,238,369,122,131,15982
13599,cr1_1700p_00008.cbf,481,602,241,370,121,129,15609
13600,cr1_1701p_00001.cbf,471,611,232,379,140,147,20580
13601,cr1_1701p_00002.cbf,484,601,241,368,117,127,14859
13602,cr1_1701p_00003.cbf,483,603,241,371,120,130,15600
13603,cr1_1701p_00004.cbf,475,612,231,378,137,147,20139
13604,cr1_1701p_00005.cbf,481,598,238,368,117,130,15210
13605,cr1_1701p_00006.cbf,483,599,240,369,116,129,14964
13606,cr1_1701p_00007.cbf,483,603,239,368,120,129,15480
13607,cr1_1701p_00008.cbf,483,601,239,371,118,132,15576
13608,cr1_1702p_00001.cbf,482,604,242,371,122,129,15738
13609,cr1_1702p_00002.cbf,482,599,240,371,117,131,15327
13610,cr1_1702p_00003.cbf,483,600,240,371,117,131,15327
13611,cr1_1702p_00004.cbf,482,603,238,369,121,131,15851
13612,cr1_1702p_00005.cbf,482,598,238,372,116,134,15544
13613,cr1_1702p_00006.cbf,482,599,239,369,117,130,15210
13614,cr1_1702p_00007.cbf,473,611,234,378,138,144,19872
13615,cr1_1702p_00008.cbf,482,601,239,371,119,132,15708
13616,cr1_1703p_00001.cbf,484,600,241,369,116,128,14848
13617,cr1_1703p_00002.cbf,483,601,240,369,118,129,15222
13618,cr1_1703p_00003.cbf,483,600,240,372,117,132,15444
13619,cr1_1703p_00004.cbf,486,598,239,369,112,130,14560
13620,cr1_1703p_00005.cbf,482,600,238,370,118,132,15576
13621,cr1_1703p_00006.cbf,483,600,239,369,117,130,15210
13622,cr1_1703p_00007.cbf,482,601,240,370,119,130,15470
13623,cr1_1703p_00008.cbf,482,601,240,370,119,130,15470
13624,cr1_1704p_00001.cbf,483,605,239,370,122,131,15982
13625,cr1_1704p_00002.cbf,481,602,241,371,121,130,15730
13626,cr1_1704p_00003.cbf,473,609,233,378,136,145,19720
13627,cr1_1704p_00004.cbf,483,600,241,371,117,130,15210
13628,cr1_1704p_00005.cbf,483,598,237,369,115,132,15180
13629,cr1_1704p_00006.cbf,483,599,240,369,116,129,14964
13630,cr1_1704p_00007.cbf,483,602,239,369,119,130,15470
13631,cr1_1704p_00008.cbf,482,604,238,370,122,132,16104
13632,cr1_1705p_00001.cbf,483,602,240,370,119,130,15470
13633,cr1_1705p_00002.cbf,472,610,231,379,138,148,20424
13634,cr1_1705p_00003.cbf,484,600,240,370,116,130,15080
13635,cr1_1705p_00004.cbf,485,600,239,370,115,131,15065
13636,cr1_1705p_00005.cbf,480,603,238,372,123,134,16482
13637,cr1_1705p_00006.cbf,482,601,240,370,119,130,15470
13638,cr1_1705p_00007.cbf,484,603,239,369,119,130,15470
13639,cr1_1705p_00008.cbf,481,605,241,368,124,127,15748
13640,cr1_1706p_00001.cbf,472,610,233,380,138,147,20286
13641,cr1_1706p_00002.cbf,475,611,231,379,136,148,20128
13642,cr1_1706p_00003.cbf,481,603,239,369,122,130,15860
13643,cr1_1706p_00004.cbf,482,600,240,367,118,127,14986
13644,cr1_1706p_00005.cbf,482,598,236,369,116,133,15428
13645,cr1_1706p_00006.cbf,481,598,239,369,117,130,15210
13646,cr1_1706p_00007.cbf,483,602,241,371,119,130,15470
13647,cr1_1706p_00008.cbf,470,609,231,377,139,146,20294
13648,cr1_1707p_00001.cbf,484,602,242,369,118,127,14986
13649,cr1_1707p_00002.cbf,481,601,241,370,120,129,15480
13650,cr1_1707p_00003.cbf,483,599,240,369,116,129,14964
13651,cr1_1707p_00004.cbf,480,601,240,367,121,127,15367
13652,cr1_1707p_00005.cbf,482,600,239,370,118,131,15458
13653,cr1_1707p_00006.cbf,483,602,240,371,119,131,15589
13654,cr1_1707p_00007.cbf,479,600,240,368,121,128,15488
13655,cr1_1707p_00008.cbf,484,599,241,370,115,129,14835
13656,cr1_1708p_00001.cbf,483,603,242,373,120,131,15720
13657,cr1_1708p_00002.cbf,483,601,241,370,118,129,15222
13658,cr1_1708p_00003.cbf,484,600,239,369,116,130,15080
13659,cr1_1708p_00004.cbf,483,598,240,369,115,129,14835
13660,cr1_1708p_00005.cbf,484,599,240,370,115,130,14950
13661,cr1_1708p_00006.cbf,484,599,238,368,115,130,14950
13662,cr1_1708p_00007.cbf,483,601,239,368,118,129,15222
13663,cr1_1708p_00008.cbf,485,602,239,368,117,129,15093
13664,cr1_1709p_00001.cbf,484,602,241,369,118,128,15104
13665,cr1_1709p_00002.cbf,485,602,239,370,117,131,15327
13666,cr1_1709p_00003.cbf,483,603,238,369,120,131,15720
13667,cr1_1709p_00004.cbf,483,598,241,371,115,130,14950
13668,cr1_1709p_00005.cbf,482,598,238,370,116,132,15312
13669,cr1_1709p_00006.cbf,483,600,240,371,117,131,15327
13670,cr1_1709p_00007.cbf,485,601,240,368,116,128,14848
13671,cr1_1709p_00008.cbf,484,602,241,368,118,127,14986
13672,cr1_1710p_00001.cbf,476,613,234,378,137,144,19728
13673,cr1_1710p_00002.cbf,483,602,240,369,119,129,15351
13674,cr1_1710p_00003.cbf,483,601,238,369,118,131,15458
13675,cr1_1710p_00004.cbf,483,599,240,370,116,130,15080
13676,cr1_1710p_00005.cbf,485,599,239,368,114,129,14706
13677,cr1_1710p_00006.cbf,472,611,232,377,139,145,20155
13678,cr1_1710p_00007.cbf,485,601,239,369,116,130,15080
13679,cr1_1710p_00008.cbf,482,600,239,369,118,130,15340
13680,cr1_1711p_00001.cbf,482,602,242,368,120,126,15120
13681,cr1_1711p_00002.cbf,484,603,239,370,119,131,15589
13682,cr1_1711p_00003.cbf,473,609,230,379,136,149,20264
13683,cr1_1711p_00004.cbf,485,600,240,369,115,129,14835
13684,cr1_1711p_00005.cbf,483,601,239,369,118,130,15340
13685,cr1_1711p_00006.cbf,484,599,239,370,115,131,15065
13686,cr1_1711p_00007.cbf,482,602,241,370,120,129,15480
13687,cr1_1711p_00008.cbf,482,606,241,369,124,128,15872
13688,cr1_1712p_00001.cbf,485,601,241,368,116,127,14732
13689,cr1_1712p_00002.cbf,483,600,242,369,117,127,14859
13690,cr1_1712p_00003.cbf,482,600,241,369,118,128,15104
13691,cr1_1712p_00004.cbf,484,600,241,369,116,128,14848
13692,cr1_1712p_00005.cbf,484,600,238,369,116,131,15196
13693,cr1_1712p_00006.cbf,483,601,240,371,118,131,15458
13694,cr1_1712p_00007.cbf,469,609,234,379,140,145,20300
13695,cr1_1712p_00008.cbf,473,612,232,379,139,147,20433
13696,cr1_1713p_00001.cbf,481,601,241,370,120,129,15480
13697,cr1_1713p_00002.cbf,484,600,241,370,116,129,14964
13698,cr1_1713p_00003.cbf,480,601,241,370,121,129,15609
13699,cr1_1713p_00004.cbf,484,600,238,370,116,132,15312
13700,cr1_1713p_00005.cbf,483,600,238,370,117,132,15444
13701,cr1_1713p_00006.cbf,477,615,229,378,138,149,20562
13702,cr1_1713p_00007.cbf,482,602,242,371,120,129,15480
13703,cr1_1713p_00008.cbf,483,601,240,370,118,130,15340
13704,cr1_1714p_00001.cbf,481,600,240,369,119,129,15351
13705,cr1_1714p_00002.cbf,484,600,241,370,116,129,14964
13706,cr1_1714p_00003.cbf,485,599,240,369,114,129,14706
13707,cr1_1714p_00004.cbf,487,600,241,369,113,128,14464
13708,cr1_1714p_00005.cbf,474,614,232,379,140,147,20580
13709,cr1_1714p_00006.cbf,484,600,241,369,116,128,14848
13710,cr1_1714p_00007.cbf,483,599,240,372,116,132,15312
13711,cr1_1714p_00008.cbf,484,601,240,371,117,131,15327
13712,cr1_1715p_00001.cbf,484,604,242,369,120,127,15240
13713,cr1_1715p_00002.cbf,483,598,242,369,115,127,14605
13714,cr1_1715p_00003.cbf,482,600,241,369,118,128,15104
13715,cr1_1715p_00004.cbf,482,599,239,370,117,131,15327
13716,cr1_1715p_00005.cbf,484,599,241,369,115,128,14720
13717,cr1_1715p_00006.cbf,486,598,241,368,112,127,14224
13718,cr1_1715p_00007.cbf,483,599,240,369,116,129,14964
13719,cr1_1715p_00008.cbf,484,600,240,370,116,130,15080
13720,cr1_1716p_00001.cbf,469,609,235,380,140,145,20300
13721,cr1_1716p_00002.cbf,485,601,240,370,116,130,15080
13722,cr1_1716p_00003.cbf,479,611,232,379,132,147,19404
13723,cr1_1716p_00004.cbf,485,602,239,368,117,129,15093
13724,cr1_1716p_00005.cbf,484,599,239,369,115,130,14950
13725,cr1_1716p_00006.cbf,471,610,226,374,139,148,20572
13726,cr1_1716p_00007.cbf,471,610,232,380,139,148,20572
13727,cr1_1716p_00008.cbf,478,603,240,369,125,129,16125
13728,cr1_1717p_00001.cbf,485,601,240,369,116,129,14964
13729,cr1_1717p_00002.cbf,485,601,241,369,116,128,14848
13730,cr1_1717p_00003.cbf,472,611,234,382,139,148,20572
13731,cr1_1717p_00004.cbf,483,598,239,370,115,131,15065
13732,cr1_1717p_00005.cbf,487,598,238,369,111,131,14541
13733,cr1_1717p_00006.cbf,486,599,239,368,113,129,14577
13734,cr1_1717p_00007.cbf,484,601,240,369,117,129,15093
13735,cr1_1717p_00008.cbf,485,600,241,370,115,129,14835
13736,cr1_1718p_00001.cbf,483,601,240,368,118,128,15104
13737,cr1_1718p_00002.cbf,482,601,240,369,119,129,15351
13738,cr1_1718p_00003.cbf,473,609,231,382,136,151,20536
13739,cr1_1718p_00004.cbf,483,598,240,368,115,128,14720
13740,cr1_1718p_00005.cbf,484,598,242,369,114,127,14478
13741,cr1_1718p_00006.cbf,482,599,238,367,117,129,15093
13742,cr1_1718p_00007.cbf,484,600,239,369,116,130,15080
13743,cr1_1718p_00008.cbf,475,613,231,380,138,149,20562
13744,cr1_1719p_00001.cbf,482,601,241,369,119,128,15232
13745,cr1_1719p_00002.cbf,483,599,241,370,116,129,14964
13746,cr1_1719p_00003.cbf,483,600,241,372,117,131,15327
13747,cr1_1719p_00004.cbf,480,599,241,369,119,128,15232
13748,cr1_1719p_00005.cbf,485,596,239,370,111,131,14541
13749,cr1_1719p_00006.cbf,483,600,241,368,117,127,14859
13750,cr1_1719p_00007.cbf,485,598,242,367,113,125,14125
13751,cr1_1719p_00008.cbf,483,602,241,368,119,127,15113
13752,cr1_1720p_00001.cbf,484,602,241,368,118,127,14986
13753,cr1_1720p_00002.cbf,477,612,234,384,135,150,20250
13754,cr1_1720p_00003.cbf,473,612,235,379,139,144,20016
13755,cr1_1720p_00004.cbf,484,599,239,371,115,132,15180
13756,cr1_1720p_00005.cbf,483,598,239,371,115,132,15180
13757,cr1_1720p_00006.cbf,482,599,239,368,117,129,15093
13758,cr1_1720p_00007.cbf,486,598,241,369,112,128,14336
13759,cr1_1720p_00008.cbf,483,600,240,369,117,129,15093
13760,cr1_1721p_00001.cbf,481,599,241,368,118,127,14986
13761,cr1_1721p_00002.cbf,484,600,242,369,116,127,14732
13762,cr1_1721p_00003.cbf,479,601,240,370,122,130,15860
13763,cr1_1721p_00004.cbf,483,599,238,368,116,130,15080
13764,cr1_1721p_00005.cbf,482,600,239,368,118,129,15222
13765,cr1_1721p_00006.cbf,486,600,241,367,114,126,14364
13766,cr1_1721p_00007.cbf,482,599,242,369,117,127,14859
13767,cr1_1721p_00008.cbf,473,614,237,383,141,146,20586
13768,cr1_1722p_00001.cbf,484,599,239,372,115,133,15295
13769,cr1_1722p_00002.cbf,482,599,241,368,117,127,14859
13770,cr1_1722p_00003.cbf,482,603,241,371,121,130,15730
13771,cr1_1722p_00004.cbf,484,600,240,369,116,129,14964
13772,cr1_1722p_00005.cbf,482,598,241,369,116,128,14848
13773,cr1_1722p_00006.cbf,485,600,239,367,115,128,14720
13774,cr1_1722p_00007.cbf,473,609,235,383,136,148,20128
13775,cr1_1722p_00008.cbf,477,613,232,379,136,147,19992
13776,cr1_1723p_00001.cbf,482,603,240,369,121,129,15609
13777,cr1_1723p_00002.cbf,474,611,234,380,137,146,20002
13778,cr1_1723p_00003.cbf,484,599,241,369,115,128,14720
13779,cr1_1723p_00004.cbf,475,606,231,382,131,151,19781
13780,cr1_1723p_00005.cbf,476,608,229,377,132,148,19536
13781,cr1_1723p_00006.cbf,472,609,231,379,137,148,20276
13782,cr1_1723p_00007.cbf,483,602,240,370,119,130,15470
13783,cr1_1723p_00008.cbf,475,610,235,376,135,141,19035
13784,cr1_1724p_00001.cbf,484,603,240,369,119,129,15351
13785,cr1_1724p_00002.cbf,485,600,242,368,115,126,14490
13786,cr1_1724p_00003.cbf,482,599,239,368,117,129,15093
13787,cr1_1724p_00004.cbf,486,599,241,368,113,127,14351
13788,cr1_1724p_00005.cbf,482,598,238,368,116,130,15080
13789,cr1_1724p_00006.cbf,483,597,240,368,114,128,14592
13790,cr1_1724p_00007.cbf,480,599,241,371,119,130,15470
13791,cr1_1724p_00008.cbf,471,609,232,377,138,145,20010
13792,cr1_1725p_00001.cbf,475,614,235,380,139,145,20155
13793,cr1_1725p_00002.cbf,475,610,229,381,135,152,20520
13794,cr1_1725p_00003.cbf,482,599,240,368,117,128,14976
13795,cr1_1725p_00004.cbf,469,611,234,376,142,142,20164
13796,cr1_1725p_00005.cbf,472,607,232,383,135,151,20385
13797,cr1_1725p_00006.cbf,474,610,233,380,136,147,19992
13798,cr1_1725p_00007.cbf,473,609,232,378,136,146,19856
13799,cr1_1725p_00008.cbf,472,611,234,380,139,146,20294
13800,cr1_1726p_00001.cbf,484,599,241,370,115,129,14835
13801,cr1_1726p_00002.cbf,484,601,242,369,117,127,14859
13802,cr1_1726p_00003.cbf,483,600,241,368,117,127,14859
13803,cr1_1726p_00004.cbf,475,613,231,377,138,146,20148
13804,cr1_1726p_00005.cbf,475,605,229,377,130,148,19240
13805,cr1_1726p_00006.cbf,477,608,229,379,131,150,19650
13806,cr1_1726p_00007.cbf,474,608,232,380,134,148,19832
13807,cr1_1726p_00008.cbf,483,602,239,370,119,131,15589
13808,cr1_1727p_00001.cbf,483,600,241,368,117,127,14859
13809,cr1_1727p_00002.cbf,473,607,233,381,134,148,19832
13810,cr1_1727p_00003.cbf,474,607,234,385,133,151,20083
13811,cr1_1727p_00004.cbf,477,612,230,378,135,148,19980
13812,cr1_1727p_00005.cbf,485,598,240,369,113,129,14577
13813,cr1_1727p_00006.cbf,484,600,240,368,116,128,14848
13814,cr1_1727p_00007.cbf,475,611,231,378,136,147,19992
13815,cr1_1727p_00008.cbf,484,600,240,369,116,129,14964
13816,cr1_1728p_00001.cbf,473,610,231,380,137,149,20413
13817,cr1_1728p_00002.cbf,475,607,233,382,132,149,19668
13818,cr1_1728p_00003.cbf,474,613,234,382,139,148,20572
13819,cr1_1728p_00004.cbf,478,608,233,378,130,145,18850
13820,cr1_1728p_00005.cbf,466,607,233,379,141,146,20586
13821,cr1_1728p_00006.cbf,478,612,231,384,134,153,20502
13822,cr1_1728p_00007.cbf,474,610,232,378,136,146,19856
13823,cr1_1728p_00008.cbf,484,600,241,368,116,127,14732
13824,cr1_1729p_00001.cbf,486,601,241,369,115,128,14720
13825,cr1_1729p_00002.cbf,483,600,242,370,117,128,14976
13826,cr1_1729p_00003.cbf,484,600,241,369,116,128,14848
13827,cr1_1729p_00004.cbf,484,602,240,371,118,131,15458
13828,cr1_1729p_00005.cbf,474,606,226,379,132,153,20196
13829,cr1_1729p_00006.cbf,482,599,240,373,117,133,15561
13830,cr1_1729p_00007.cbf,485,599,240,370,114,130,14820
13831,cr1_1729p_00008.cbf,471,608,232,380,137,148,20276
13832,cr1_1730p_00001.cbf,475,612,228,378,137,150,20550
13833,cr1_1730p_00002.cbf,484,600,242,370,116,128,14848
13834,cr1_1730p_00003.cbf,475,614,230,377,139,147,20433
13835,cr1_1730p_00004.cbf,476,609,227,377,133,150,19950
13836,cr1_1730p_00005.cbf,478,612,225,376,134,151,20234
13837,cr1_1730p_00006.cbf,482,600,241,368,118,127,14986
13838,cr1_1730p_00007.cbf,482,600,242,369,118,127,14986
13839,cr1_1730p_00008.cbf,483,598,239,368,115,129,14835
13840,cr1_1731p_00001.cbf,473,610,234,378,137,144,19728
13841,cr1_1731p_00002.cbf,483,598,241,368,115,127,14605
13842,cr1_1731p_00003.cbf,475,613,235,380,138,145,20010
13843,cr1_1731p_00004.cbf,483,600,239,369,117,130,15210
13844,cr1_1731p_00005.cbf,481,600,237,371,119,134,15946
13845,cr1_1731p_00006.cbf,484,604,238,370,120,132,15840
13846,cr1_1731p_00007.cbf,481,601,241,371,120,130,15600
13847,cr1_1731p_00008.cbf,482,604,240,372,122,132,16104
13848,cr1_1732p_00001.cbf,480,603,241,373,123,132,16236
13849,cr1_1732p_00002.cbf,485,600,240,371,115,131,15065
13850,cr1_1732p_00003.cbf,481,599,240,371,118,131,15458
13851,cr1_1732p_00004.cbf,483,600,240,369,117,129,15093
13852,cr1_1732p_00005.cbf,484,601,237,369,117,132,15444
13853,cr1_1732p_00006.cbf,484,599,239,366,115,127,14605
13854,cr1_1732p_00007.cbf,482,599,239,369,117,130,15210
13855,cr1_1732p_00008.cbf,482,600,242,371,118,129,15222
13856,cr1_1733p_00001.cbf,481,599,237,371,118,134,15812
13857,cr1_1733p_00002.cbf,473,611,233,380,138,147,20286
13858,cr1_1733p_00003.cbf,481,603,240,371,122,131,15982
13859,cr1_1733p_00004.cbf,483,602,240,372,119,132,15708
13860,cr1_1733p_00005.cbf,482,602,239,369,120,130,15600
13861,cr1_1733p_00006.cbf,482,602,238,368,120,130,15600
13862,cr1_1733p_00007.cbf,482,601,238,369,119,131,15589
13863,cr1_1733p_00008.cbf,483,600,237,371,117,134,15678
13864,cr1_1734p_00001.cbf,482,601,240,369,119,129,15351
13865,cr1_1734p_00002.cbf,483,602,238,370,119,132,15708
13866,cr1_1734p_00003.cbf,483,598,240,373,115,133,15295
13867,cr1_1734p_00004.cbf,483,600,240,371,117,131,15327
13868,cr1_1734p_00005.cbf,480,602,240,372,122,132,16104
13869,cr1_1734p_00006.cbf,485,600,238,369,115,131,15065
13870,cr1_1734p_00007.cbf,483,600,240,371,117,131,15327
13871,cr1_1734p_00008.cbf,483,602,241,370,119,129,15351
13872,cr1_1735p_00001.cbf,482,603,239,371,121,132,15972
13873,cr1_1735p_00002.cbf,482,601,241,370,119,129,15351
13874,cr1_1735p_00003.cbf,484,601,239,371,117,132,15444
13875,cr1_1735p_00004.cbf,483,601,240,370,118,130,15340
13876,cr1_1735p_00005.cbf,473,609,231,381,136,150,20400
13877,cr1_1735p_00006.cbf,480,601,239,369,121,130,15730
13878,cr1_1735p_00007.cbf,482,600,240,370,118,130,15340
13879,cr1_1735p_00008.cbf,481,601,239,369,120,130,15600
